customer_key,customer_id,first_name,last_name,email,address,address2,district,city,country,postal_code,phone,active,create_date,start_date,end_date
558,558,Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,505 Madiun Boulevard,"",Dolnoslaskie,Wroclaw,Poland,97271,970638808606,0,2006-02-14 00:00:00,2023-08-16,2023-08-16
559,559,Everett,Banda,everett.banda@sakilacustomer.org,1741 Hoshiarpur Boulevard,"",al-Sharqiya,Bilbays,Egypt,22372,855066328617,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
560,560,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,1229 Varanasi (Benares) Manor,"",Buenos Aires,Avellaneda,Argentina,40195,817740355461,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
561,561,Ian,Still,ian.still@sakilacustomer.org,1894 Boa Vista Way,"",Texas,Garland,United States,77464,239357986667,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
562,562,Wallace,Slone,wallace.slone@sakilacustomer.org,1342 Sharja Way,"",Sokoto & Kebbi & Zam,Sokoto,Nigeria,93655,946114054231,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
563,563,Ken,Prewitt,ken.prewitt@sakilacustomer.org,1342 Abha Boulevard,"",Bukarest,Bucuresti,Romania,10714,997453607116,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
564,564,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,415 Pune Avenue,"",Shandong,Xintai,China,44274,203202500108,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
565,565,Jaime,Nettles,jaime.nettles@sakilacustomer.org,1746 Faaa Way,"",Huanuco,Hunuco,Peru,32515,863080561151,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
566,566,Casey,Mena,casey.mena@sakilacustomer.org,539 Hami Way,"",Tokat,Tokat,Turkey,52196,525518075499,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
567,567,Alfredo,Mcadams,alfredo.mcadams@sakilacustomer.org,1407 Surakarta Manor,"",Moskova,Serpuhov,Russian Federation,33224,324346485054,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
568,568,Alberto,Henning,alberto.henning@sakilacustomer.org,502 Mandi Bahauddin Parkway,"",Anzotegui,Barcelona,Venezuela,15992,618156722572,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
569,569,Dave,Gardiner,dave.gardiner@sakilacustomer.org,1052 Pathankot Avenue,"",Sichuan,Leshan,China,77397,128499386727,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
570,570,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,1351 Sousse Lane,"",Coahuila de Zaragoza,Monclova,Mexico,37815,203804046132,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
571,571,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,1501 Pangkal Pinang Avenue,"",Mazowieckie,Plock,Poland,943,770864062795,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
572,572,Sidney,Burleson,sidney.burleson@sakilacustomer.org,1405 Hagonoy Avenue,"",Slaskie,Czestochowa,Poland,86587,867287719310,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
573,573,Byron,Box,byron.box@sakilacustomer.org,521 San Juan Bautista Tuxtepec Place,"",Qaraghandy,Zhezqazghan,Kazakstan,95093,844018348565,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
574,574,Julian,Vest,julian.vest@sakilacustomer.org,923 Tangail Boulevard,"",Tokyo-to,Akishima,Japan,33384,315528269898,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
575,575,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,186 Skikda Lane,"",Morelos,Cuernavaca,Mexico,89422,14465669789,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
576,576,Morris,Mccarter,morris.mccarter@sakilacustomer.org,1568 Celaya Parkway,"",Kaohsiung,Fengshan,Taiwan,34750,278669994384,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
577,577,Clifton,Malcolm,clifton.malcolm@sakilacustomer.org,1489 Kakamigahara Lane,"",Taipei,Tanshui,Taiwan,98883,29341849811,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
578,578,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,1819 Alessandria Loop,"",Campeche,Carmen,Mexico,53829,377633994405,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
579,579,Daryl,Larue,daryl.larue@sakilacustomer.org,1208 Tama Loop,"",Ninawa,Mosul,Iraq,73605,954786054144,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
580,580,Ross,Grey,ross.grey@sakilacustomer.org,951 Springs Lane,"",Central Mindanao,Iligan,Philippines,96115,165164761435,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
581,581,Virgil,Wofford,virgil.wofford@sakilacustomer.org,760 Miyakonojo Drive,"",Guerrero,Jos Azueta,Mexico,64682,294449058179,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
582,582,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,966 Asuncin Way,"",Hidalgo,Huejutla de Reyes,Mexico,62703,995527378381,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
583,583,Marshall,Thorn,marshall.thorn@sakilacustomer.org,1584 Ljubertsy Lane,"",England,Southampton,United Kingdom,22954,285710089439,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
584,584,Salvador,Teel,salvador.teel@sakilacustomer.org,247 Jining Parkway,"",Banjul,Banjul,Gambia,53446,170115379190,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
585,585,Perry,Swafford,perry.swafford@sakilacustomer.org,773 Dallas Manor,"",Buenos Aires,Quilmes,Argentina,12664,914466027044,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
586,586,Kirk,Stclair,kirk.stclair@sakilacustomer.org,1923 Stara Zagora Lane,"",Nantou,Tsaotun,Taiwan,95179,182178609211,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
587,587,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,1402 Zanzibar Boulevard,"",Guanajuato,Celaya,Mexico,71102,387448063440,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
588,588,Marion,Ocampo,marion.ocampo@sakilacustomer.org,1464 Kursk Parkway,"",Shandong,Weifang,China,17381,338758048786,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
589,589,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,1074 Sanaa Parkway,"",Loja,Loja,Ecuador,22474,154124128457,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
590,590,Seth,Hannon,seth.hannon@sakilacustomer.org,1759 Niznekamsk Avenue,"",al-Manama,al-Manama,Bahrain,39414,864392582257,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
591,591,Kent,Arsenault,kent.arsenault@sakilacustomer.org,32 Liaocheng Way,"",Minas Gerais,Juiz de Fora,Brazil,1944,410877354933,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
592,592,Terrance,Roush,terrance.roush@sakilacustomer.org,42 Fontana Avenue,"",Fejr,Szkesfehrvr,Hungary,14684,437829801725,0,2006-02-14 00:00:00,2023-08-16,2023-08-16
593,593,Rene,Mcalister,rene.mcalister@sakilacustomer.org,1895 Zhezqazghan Drive,"",California,Garden Grove,United States,36693,137809746111,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
594,594,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,1837 Kaduna Parkway,"",Inner Mongolia,Jining,China,82580,640843562301,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
595,595,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,844 Bucuresti Place,"",Liaoning,Jinzhou,China,36603,935952366111,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
596,596,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,1101 Bucuresti Boulevard,"",West Greece,Patras,Greece,97661,199514580428,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
597,597,Freddie,Duggan,freddie.duggan@sakilacustomer.org,1103 Quilmes Boulevard,"",Piura,Sullana,Peru,52137,644021380889,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
598,598,Wade,Delvalle,wade.delvalle@sakilacustomer.org,1331 Usak Boulevard,"",Vaud,Lausanne,Switzerland,61960,145308717464,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
599,599,Austin,Cintron,austin.cintron@sakilacustomer.org,1325 Fukuyama Street,"",Heilongjiang,Tieli,China,27107,288241215394,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
